date;hour;price
2022-08-05;18;26,30
2022-08-05;19;21,04
2022-08-05;20;15,38
2022-08-05;21;10,82
2022-08-05;22;8,10
2022-08-05;23;4,98
2022-08-06;0;11,82
2022-08-06;1;6,04
2022-08-06;2;4,90
2022-08-06;3;4,57
2022-08-06;4;3,98
2022-08-06;5;3,47
2022-08-06;6;3,05
2022-08-06;7;3,18
2022-08-06;8;3,98
2022-08-06;9;4,26
2022-08-06;10;3,29
2022-08-06;11;3,07
2022-08-06;12;2,90
2022-08-06;13;2,95
2022-08-06;14;3,09
2022-08-06;15;3,31
2022-08-06;16;3,57
2022-08-06;17;4,18
2022-08-06;18;11,80
2022-08-06;19;13,03
2022-08-06;20;10,08
2022-08-06;21;11,34
2022-08-06;22;4,96
2022-08-06;23;1,45
2022-08-07;0;1,01
2022-08-07;1;0,86
2022-08-07;2;0,71
2022-08-07;3;0,70
2022-08-07;4;0,81
2022-08-07;5;0,98
2022-08-07;6;1,21
2022-08-07;7;1,44
2022-08-07;8;2,66
2022-08-07;9;9,88
2022-08-07;10;15,91
2022-08-07;11;18,74
2022-08-07;12;15,77
2022-08-07;13;15,78
2022-08-07;14;16,73
2022-08-07;15;19,35
2022-08-07;16;29,91
2022-08-07;17;66,75
2022-08-07;18;87,19
2022-08-07;19;144,80
2022-08-07;20;99,51
2022-08-07;21;101,10
2022-08-07;22;74,22
2022-08-07;23;44,98
2022-08-08;0;29,89
2022-08-08;1;40,09
2022-08-08;2;45,97
2022-08-08;3;54,95
2022-08-08;4;63,17
2022-08-08;5;146,02
2022-08-08;6;398,74
2022-08-08;7;409,91
2022-08-08;8;404,73
2022-08-08;9;375,32
2022-08-08;10;331,29
2022-08-08;11;307,07
2022-08-08;12;292,66
2022-08-08;13;294,01
2022-08-08;14;294,68
2022-08-08;15;300,39
2022-08-08;16;321,94
2022-08-08;17;396,28
2022-08-08;18;429,42
2022-08-08;19;484,00
2022-08-08;20;481,99
2022-08-08;21;299,83
2022-08-08;22;272,60
2022-08-08;23;245,61
2022-08-09;0;264,94
2022-08-09;1;260,62
2022-08-09;2;259,53
2022-08-09;3;248,97
2022-08-09;4;170,66
2022-08-09;5;227,50
2022-08-09;6;373,73
2022-08-09;7;405,02
2022-08-09;8;415,99
2022-08-09;9;374,78
2022-08-09;10;302,65
2022-08-09;11;275,66
2022-08-09;12;270,91
2022-08-09;13;258,94
2022-08-09;14;260,64
2022-08-09;15;260,49
2022-08-09;16;272,94
2022-08-09;17;342,91
2022-08-09;18;409,92
2022-08-09;19;274,47
2022-08-09;20;458,45
2022-08-09;21;418,38
2022-08-09;22;396,69
2022-08-09;23;22,10
2022-08-10;0;15,01
2022-08-10;1;6,95
2022-08-10;2;6,17
2022-08-10;3;4,87
2022-08-10;4;3,75
2022-08-10;5;5,24
2022-08-10;6;335,42
2022-08-10;7;383,55
2022-08-10;8;386,02
2022-08-10;9;356,26
2022-08-10;10;302,90
2022-08-10;11;284,90
2022-08-10;12;274,23
2022-08-10;13;246,93
2022-08-10;14;247,87
2022-08-10;15;265,81
2022-08-10;16;295,82
2022-08-10;17;344,53
2022-08-10;18;400,09
2022-08-10;19;438,22
2022-08-10;20;443,82
2022-08-10;21;409,92
2022-08-10;22;397,08
2022-08-10;23;346,49
2022-08-11;0;0,51
2022-08-11;1;0,09
2022-08-11;2;0,05
2022-08-11;3;0,05
2022-08-11;4;0,09
2022-08-11;5;0,56
2022-08-11;6;396,89
2022-08-11;7;409,89
2022-08-11;8;404,94
2022-08-11;9;387,63
2022-08-11;10;346,57
2022-08-11;11;306,44
2022-08-11;12;291,80
2022-08-11;13;263,39
2022-08-11;14;261,43
2022-08-11;15;286,94
2022-08-11;16;326,76
2022-08-11;17;391,68
2022-08-11;18;439,20
2022-08-11;19;526,94
2022-08-11;20;521,91
2022-08-11;21;435,30
2022-08-11;22;405,03
2022-08-11;23;380,64
2022-08-12;0;411,97
2022-08-12;1;395,28
2022-08-12;2;386,20
2022-08-12;3;382,55
2022-08-12;4;392,89
2022-08-12;5;398,21
2022-08-12;6;469,21
2022-08-12;7;513,31
2022-08-12;8;508,00
2022-08-12;9;472,56
2022-08-12;10;419,90
2022-08-12;11;405,60
2022-08-12;12;376,39
2022-08-12;13;328,45
2022-08-12;14;334,37
2022-08-12;15;372,09
2022-08-12;16;393,24
2022-08-12;17;448,08
2022-08-12;18;478,23
2022-08-12;19;546,56
2022-08-12;20;551,83
2022-08-12;21;495,59
2022-08-12;22;458,21
2022-08-12;23;413,84
2022-08-13;0;416,98
2022-08-13;1;391,09
2022-08-13;2;378,56
2022-08-13;3;249,99
2022-08-13;4;249,96
2022-08-13;5;60,07
2022-08-13;6;370,78
2022-08-13;7;379,41
2022-08-13;8;390,30
2022-08-13;9;365,51
2022-08-13;10;325,41
2022-08-13;11;292,82
2022-08-13;12;241,29
2022-08-13;13;187,50
2022-08-13;14;208,49
2022-08-13;15;285,04
2022-08-13;16;333,56
2022-08-13;17;402,40
2022-08-13;18;455,01
2022-08-13;19;491,18
2022-08-13;20;492,59
2022-08-13;21;468,43
2022-08-13;22;450,82
2022-08-13;23;415,67
2022-08-14;0;406,31
2022-08-14;1;387,67
2022-08-14;2;368,83
2022-08-14;3;345,50
2022-08-14;4;341,66
2022-08-14;5;342,59
2022-08-14;6;344,30
2022-08-14;7;341,65
2022-08-14;8;346,64
2022-08-14;9;331,78
2022-08-14;10;301,58
2022-08-14;11;249,58
2022-08-14;12;136,72
2022-08-14;13;84,93
2022-08-14;14;74,02
2022-08-14;15;160,42
2022-08-14;16;261,69
2022-08-14;17;335,27
2022-08-14;18;405,91
2022-08-14;19;443,99
2022-08-14;20;448,92
2022-08-14;21;451,50
2022-08-14;22;444,49
2022-08-14;23;397,70
2022-08-15;0;67,42
2022-08-15;1;59,93
2022-08-15;2;59,00
2022-08-15;3;59,92
2022-08-15;4;70,73
2022-08-15;5;60,44
2022-08-15;6;72,76
2022-08-15;7;418,82
2022-08-15;8;456,13
2022-08-15;9;441,93
2022-08-15;10;421,06
2022-08-15;11;397,29
2022-08-15;12;350,06
2022-08-15;13;278,54
2022-08-15;14;279,99
2022-08-15;15;279,92
2022-08-15;16;250,09
2022-08-15;17;282,29
2022-08-15;18;340,03
2022-08-15;19;340,09
2022-08-15;20;340,04
2022-08-15;21;523,81
2022-08-15;22;494,83
2022-08-15;23;464,01
2022-08-16;0;23,14
2022-08-16;1;29,74
2022-08-16;2;29,23
2022-08-16;3;28,73
2022-08-16;4;29,56
2022-08-16;5;50,94
2022-08-16;6;285,76
2022-08-16;7;505,56
2022-08-16;8;502,55
2022-08-16;9;476,72
2022-08-16;10;439,20
2022-08-16;11;414,75
2022-08-16;12;349,14
2022-08-16;13;347,10
2022-08-16;14;396,52
2022-08-16;15;390,61
2022-08-16;16;431,91
2022-08-16;17;494,74
2022-08-16;18;585,65
2022-08-16;19;645,71
2022-08-16;20;614,96
2022-08-16;21;567,33
2022-08-16;22;476,32
2022-08-16;23;500,96
2022-08-17;0;511,37
2022-08-17;1;472,26
2022-08-17;2;460,80
2022-08-17;3;448,20
2022-08-17;4;452,30
2022-08-17;5;477,89
2022-08-17;6;547,74
2022-08-17;7;597,04
2022-08-17;8;616,33
2022-08-17;9;561,29
2022-08-17;10;536,77
2022-08-17;11;514,24
2022-08-17;12;496,88
2022-08-17;13;488,00
2022-08-17;14;481,26
2022-08-17;15;497,25
2022-08-17;16;528,60
2022-08-17;17;579,06
2022-08-17;18;659,81
2022-08-17;19;729,98
2022-08-17;20;664,66
2022-08-17;21;613,99
2022-08-17;22;538,78
2022-08-17;23;496,71
2022-08-18;0;511,34
2022-08-18;1;468,38
2022-08-18;2;468,48
2022-08-18;3;463,07
2022-08-18;4;466,65
2022-08-18;5;487,26
2022-08-18;6;536,80
2022-08-18;7;598,90
2022-08-18;8;620,10
2022-08-18;9;613,59
2022-08-18;10;610,19
2022-08-18;11;577,65
2022-08-18;12;546,43
2022-08-18;13;549,60
2022-08-18;14;530,30
2022-08-18;15;528,89
2022-08-18;16;572,16
2022-08-18;17;579,72
2022-08-18;18;627,55
2022-08-18;19;642,19
2022-08-18;20;570,93
2022-08-18;21;346,20
2022-08-18;22;499,91
2022-08-18;23;100,05
2022-08-19;0;77,97
2022-08-19;1;50,06
2022-08-19;2;50,08
2022-08-19;3;52,78
2022-08-19;4;63,59
2022-08-19;5;83,26
2022-08-19;6;515,54
2022-08-19;7;557,53
2022-08-19;8;573,46
2022-08-19;9;575,00
2022-08-19;10;566,00
2022-08-19;11;547,26
2022-08-19;12;527,80
2022-08-19;13;488,24
2022-08-19;14;450,07
2022-08-19;15;450,11
2022-08-19;16;479,08
2022-08-19;17;505,00
2022-08-19;18;532,47
2022-08-19;19;449,98
2022-08-19;20;402,78
2022-08-19;21;358,03
2022-08-19;22;229,99
2022-08-19;23;50,07
2022-08-20;0;60,10
2022-08-20;1;60,03
2022-08-20;2;54,82
2022-08-20;3;56,89
2022-08-20;4;38,64
2022-08-20;5;34,35
2022-08-20;6;26,30
2022-08-20;7;33,65
2022-08-20;8;69,91
2022-08-20;9;175,09
2022-08-20;10;177,01
2022-08-20;11;80,06
2022-08-20;12;27,90
2022-08-20;13;16,68
2022-08-20;14;15,88
2022-08-20;15;21,07
2022-08-20;16;27,28
2022-08-20;17;53,94
2022-08-20;18;78,22
2022-08-20;19;79,09
2022-08-20;20;62,25
2022-08-20;21;37,40
2022-08-20;22;23,17
2022-08-20;23;9,99
2022-08-21;0;419,95
2022-08-21;1;80,10
2022-08-21;2;30,70
2022-08-21;3;30,03
2022-08-21;4;80,04
2022-08-21;5;316,29
2022-08-21;6;6,21
2022-08-21;7;339,98
2022-08-21;8;324,03
2022-08-21;9;309,64
2022-08-21;10;248,41
2022-08-21;11;172,64
2022-08-21;12;94,97
2022-08-21;13;75,60
2022-08-21;14;95,00
2022-08-21;15;199,31
2022-08-21;16;306,35
2022-08-21;17;444,08
2022-08-21;18;517,28
2022-08-21;19;577,79
2022-08-21;20;608,92
2022-08-21;21;595,32
2022-08-21;22;581,17
2022-08-21;23;556,43
2022-08-22;0;492,15
2022-08-22;1;465,96
2022-08-22;2;456,71
2022-08-22;3;437,18
2022-08-22;4;439,22
2022-08-22;5;485,15
2022-08-22;6;561,74
2022-08-22;7;585,50
2022-08-22;8;595,36
2022-08-22;9;581,29
2022-08-22;10;569,46
2022-08-22;11;553,88
2022-08-22;12;521,48
2022-08-22;13;527,93
2022-08-22;14;543,69
2022-08-22;15;563,35
2022-08-22;16;572,59
2022-08-22;17;598,83
2022-08-22;18;624,64
2022-08-22;19;650,00
2022-08-22;20;557,70
2022-08-22;21;596,46
2022-08-22;22;501,22
2022-08-22;23;531,92
2022-08-23;0;210,22
2022-08-23;1;170,00
2022-08-23;2;156,05
2022-08-23;3;169,96
2022-08-23;4;230,00
2022-08-23;5;352,95
2022-08-23;6;438,26
2022-08-23;7;652,17
2022-08-23;8;680,00
2022-08-23;9;640,10
2022-08-23;10;614,01
2022-08-23;11;551,40
2022-08-23;12;518,71
2022-08-23;13;518,46
2022-08-23;14;549,81
2022-08-23;15;570,06
2022-08-23;16;599,96
2022-08-23;17;632,60
2022-08-23;18;696,52
2022-08-23;19;749,44
2022-08-23;20;625,06
2022-08-23;21;584,92
2022-08-23;22;444,99
2022-08-23;23;304,04
2022-08-24;0;260,30
2022-08-24;1;98,82
2022-08-24;2;50,06
2022-08-24;3;50,05
2022-08-24;4;50,10
2022-08-24;5;254,11
2022-08-24;6;355,52
2022-08-24;7;471,28
2022-08-24;8;512,07
2022-08-24;9;562,27
2022-08-24;10;573,94
2022-08-24;11;563,05
2022-08-24;12;503,74
2022-08-24;13;480,07
2022-08-24;14;521,76
2022-08-24;15;518,08
2022-08-24;16;499,93
2022-08-24;17;513,05
2022-08-24;18;534,94
2022-08-24;19;499,90
2022-08-24;20;431,49
2022-08-24;21;552,03
2022-08-24;22;431,08
2022-08-24;23;255,33
2022-08-25;0;194,92
2022-08-25;1;55,06
2022-08-25;2;18,48
2022-08-25;3;39,92
2022-08-25;4;56,09
2022-08-25;5;285,95
2022-08-25;6;489,99
2022-08-25;7;652,20
2022-08-25;8;689,87
2022-08-25;9;639,34
2022-08-25;10;576,99
2022-08-25;11;535,04
2022-08-25;12;505,88
2022-08-25;13;504,19
2022-08-25;14;502,59
2022-08-25;15;524,96
2022-08-25;16;550,80
2022-08-25;17;686,80
2022-08-25;18;714,23
2022-08-25;19;748,39
2022-08-25;20;741,76
2022-08-25;21;599,94
2022-08-25;22;470,03
2022-08-25;23;164,28
2022-08-26;0;9,88
2022-08-26;1;9,57
2022-08-26;2;9,01
2022-08-26;3;8,18
2022-08-26;4;7,61
2022-08-26;5;9,91
2022-08-26;6;340,99
2022-08-26;7;499,94
2022-08-26;8;619,96
2022-08-26;9;762,86
2022-08-26;10;744,88
2022-08-26;11;732,03
2022-08-26;12;685,47
2022-08-26;13;660,64
2022-08-26;14;628,10
2022-08-26;15;649,94
2022-08-26;16;611,42
2022-08-26;17;732,01
2022-08-26;18;619,91
2022-08-26;19;494,80
2022-08-26;20;476,46
2022-08-26;21;301,07
2022-08-26;22;200,01
2022-08-26;23;21,08
2022-08-27;0;9,82
2022-08-27;1;9,84
2022-08-27;2;9,76
2022-08-27;3;9,91
2022-08-27;4;10,07
2022-08-27;5;10,30
2022-08-27;6;10,06
2022-08-27;7;12,23
2022-08-27;8;199,48
2022-08-27;9;218,11
2022-08-27;10;349,99
2022-08-27;11;349,92
2022-08-27;12;564,15
2022-08-27;13;477,09
2022-08-27;14;488,16
2022-08-27;15;424,97
2022-08-27;16;389,49
2022-08-27;17;541,35
2022-08-27;18;653,83
2022-08-27;19;663,00
2022-08-27;20;379,99
2022-08-27;21;484,94
2022-08-27;22;261,41
2022-08-27;23;9,97
2022-08-28;0;221,81
2022-08-28;1;43,50
2022-08-28;2;14,05
2022-08-28;3;13,49
2022-08-28;4;12,68
2022-08-28;5;11,86
2022-08-28;6;9,93
2022-08-28;7;150,08
2022-08-28;8;456,23
2022-08-28;9;427,11
2022-08-28;10;268,49
2022-08-28;11;250,72
2022-08-28;12;113,20
2022-08-28;13;73,98
2022-08-28;14;12,97
2022-08-28;15;60,67
2022-08-28;16;103,38
2022-08-28;17;239,95
2022-08-28;18;436,51
2022-08-28;19;614,50
2022-08-28;20;683,93
2022-08-28;21;299,99
2022-08-28;22;20,00
2022-08-28;23;8,38
2022-08-29;0;8,28
2022-08-29;1;7,68
2022-08-29;2;6,95
2022-08-29;3;6,96
2022-08-29;4;9,99
2022-08-29;5;13,55
2022-08-29;6;17,98
2022-08-29;7;391,13
2022-08-29;8;559,98
2022-08-29;9;529,99
2022-08-29;10;529,97
2022-08-29;11;560,48
2022-08-29;12;499,07
2022-08-29;13;466,74
2022-08-29;14;481,71
2022-08-29;15;449,95
2022-08-29;16;401,09
2022-08-29;17;449,96
2022-08-29;18;753,05
2022-08-29;19;749,48
2022-08-29;20;740,06
2022-08-29;21;299,99
2022-08-29;22;144,99
2022-08-29;23;18,69
2022-08-30;0;21,02
2022-08-30;1;19,65
2022-08-30;2;20,07
2022-08-30;3;20,41
2022-08-30;4;25,06
2022-08-30;5;56,19
2022-08-30;6;305,37
2022-08-30;7;759,38
2022-08-30;8;772,31
2022-08-30;9;741,71
2022-08-30;10;664,79
2022-08-30;11;580,26
2022-08-30;12;569,34
2022-08-30;13;571,95
2022-08-30;14;553,98
2022-08-30;15;581,30
2022-08-30;16;573,89
2022-08-30;17;728,85
2022-08-30;18;774,66
2022-08-30;19;799,97
2022-08-30;20;739,50
2022-08-30;21;567,53
2022-08-30;22;340,76
2022-08-30;23;197,51
2022-08-31;0;518,73
2022-08-31;1;309,93
2022-08-31;2;309,90
2022-08-31;3;80,04
2022-08-31;4;309,90
2022-08-31;5;134,79
2022-08-31;6;634,39
2022-08-31;7;707,07
2022-08-31;8;719,29
2022-08-31;9;643,86
2022-08-31;10;633,31
2022-08-31;11;644,83
2022-08-31;12;552,93
2022-08-31;13;529,08
2022-08-31;14;496,98
2022-08-31;15;507,17
2022-08-31;16;528,81
2022-08-31;17;626,34
2022-08-31;18;703,37
2022-08-31;19;732,00
2022-08-31;20;697,31
2022-08-31;21;661,01
2022-08-31;22;550,00
2022-08-31;23;309,97
2022-09-01;0;309,99
2022-09-01;1;309,93
2022-09-01;2;309,91
2022-09-01;3;176,93
2022-09-01;4;309,97
2022-09-01;5;520,01
2022-09-01;6;629,24
2022-09-01;7;669,21
2022-09-01;8;649,49
2022-09-01;9;599,85
2022-09-01;10;567,93
2022-09-01;11;522,02
2022-09-01;12;495,26
2022-09-01;13;491,55
2022-09-01;14;500,90
2022-09-01;15;526,70
2022-09-01;16;546,53
2022-09-01;17;619,92
2022-09-01;18;669,76
2022-09-01;19;712,38
2022-09-01;20;685,24
2022-09-01;21;625,35
2022-09-01;22;558,80
2022-09-01;23;483,31
2022-09-02;0;445,10
2022-09-02;1;408,69
2022-09-02;2;385,86
2022-09-02;3;353,97
2022-09-02;4;382,33
2022-09-02;5;434,73
2022-09-02;6;532,08
2022-09-02;7;566,10
2022-09-02;8;581,97
2022-09-02;9;529,89
2022-09-02;10;497,53
2022-09-02;11;414,16
2022-09-02;12;282,98
2022-09-02;13;262,17
2022-09-02;14;263,97
2022-09-02;15;309,98
2022-09-02;16;367,53
2022-09-02;17;489,39
2022-09-02;18;550,10
2022-09-02;19;560,56
2022-09-02;20;549,35
2022-09-02;21;392,32
2022-09-02;22;335,02
2022-09-02;23;189,29
2022-09-03;0;224,66
2022-09-03;1;182,98
2022-09-03;2;182,97
2022-09-03;3;182,98
2022-09-03;4;182,96
2022-09-03;5;224,33
2022-09-03;6;268,40
2022-09-03;7;361,20
2022-09-03;8;390,82
2022-09-03;9;369,58
2022-09-03;10;201,77
2022-09-03;11;128,28
2022-09-03;12;75,27
2022-09-03;13;51,01
2022-09-03;14;77,55
2022-09-03;15;161,95
2022-09-03;16;240,01
2022-09-03;17;295,79
2022-09-03;18;442,74
2022-09-03;19;513,34
2022-09-03;20;456,58
2022-09-03;21;260,01
2022-09-03;22;182,92
2022-09-03;23;61,04
2022-09-04;0;63,95
2022-09-04;1;64,98
2022-09-04;2;77,48
2022-09-04;3;65,79
2022-09-04;4;65,11
2022-09-04;5;60,58
2022-09-04;6;57,25
2022-09-04;7;84,74
2022-09-04;8;182,90
2022-09-04;9;179,31
2022-09-04;10;114,84
2022-09-04;11;82,19
2022-09-04;12;74,40
2022-09-04;13;56,52
2022-09-04;14;67,09
2022-09-04;15;86,63
2022-09-04;16;204,12
2022-09-04;17;375,00
2022-09-04;18;444,54
2022-09-04;19;497,69
2022-09-04;20;497,69
2022-09-04;21;434,32
2022-09-04;22;379,99
2022-09-04;23;240,71
2022-09-05;0;182,91
2022-09-05;1;182,99
2022-09-05;2;191,53
2022-09-05;3;210,00
2022-09-05;4;233,58
2022-09-05;5;358,70
2022-09-05;6;459,90
2022-09-05;7;506,50
2022-09-05;8;519,93
2022-09-05;9;478,92
2022-09-05;10;431,66
2022-09-05;11;387,98
2022-09-05;12;379,64
2022-09-05;13;343,62
2022-09-05;14;293,05
2022-09-05;15;379,62
2022-09-05;16;391,80
2022-09-05;17;487,05
2022-09-05;18;549,90
2022-09-05;19;582,97
2022-09-05;20;506,82
2022-09-05;21;410,06
2022-09-05;22;268,44
2022-09-05;23;147,97
2022-09-06;0;55,74
2022-09-06;1;59,49
2022-09-06;2;59,67
2022-09-06;3;58,57
2022-09-06;4;74,69
2022-09-06;5;169,91
2022-09-06;6;425,01
2022-09-06;7;525,05
2022-09-06;8;548,26
2022-09-06;9;466,98
2022-09-06;10;431,07
2022-09-06;11;304,49
2022-09-06;12;255,17
2022-09-06;13;267,10
2022-09-06;14;274,92
2022-09-06;15;355,23
2022-09-06;16;416,16
2022-09-06;17;449,94
2022-09-06;18;529,93
2022-09-06;19;553,08
2022-09-06;20;539,93
2022-09-06;21;463,26
2022-09-06;22;338,81
2022-09-06;23;139,78
2022-09-07;0;199,92
2022-09-07;1;262,33
2022-09-07;2;219,05
2022-09-07;3;219,03
2022-09-07;4;250,01
2022-09-07;5;290,00
2022-09-07;6;472,08
2022-09-07;7;519,90
2022-09-07;8;524,77
2022-09-07;9;501,18
2022-09-07;10;469,94
2022-09-07;11;450,38
2022-09-07;12;392,98
2022-09-07;13;390,39
2022-09-07;14;396,65
2022-09-07;15;399,97
2022-09-07;16;434,64
2022-09-07;17;508,47
2022-09-07;18;528,37
2022-09-07;19;550,01
2022-09-07;20;501,80
2022-09-07;21;335,57
2022-09-07;22;250,00
2022-09-07;23;145,95
2022-09-08;0;92,85
2022-09-08;1;126,03
2022-09-08;2;120,06
2022-09-08;3;123,21
2022-09-08;4;190,56
2022-09-08;5;94,90
2022-09-08;6;332,10
2022-09-08;7;489,25
2022-09-08;8;507,81
2022-09-08;9;476,45
2022-09-08;10;420,89
2022-09-08;11;300,08
2022-09-08;12;287,30
2022-09-08;13;266,94
2022-09-08;14;148,32
2022-09-08;15;248,34
2022-09-08;16;289,33
2022-09-08;17;439,34
2022-09-08;18;470,30
2022-09-08;19;479,97
2022-09-08;20;460,96
2022-09-08;21;334,93
2022-09-08;22;86,86
2022-09-08;23;73,89
2022-09-09;0;79,87
2022-09-09;1;77,96
2022-09-09;2;79,97
2022-09-09;3;78,40
2022-09-09;4;77,79
2022-09-09;5;85,52
2022-09-09;6;100,09
2022-09-09;7;379,41
2022-09-09;8;392,10
2022-09-09;9;366,97
2022-09-09;10;344,60
2022-09-09;11;321,95
2022-09-09;12;296,52
2022-09-09;13;279,06
2022-09-09;14;250,27
2022-09-09;15;258,29
2022-09-09;16;262,78
2022-09-09;17;315,46
2022-09-09;18;419,93
2022-09-09;19;449,94
2022-09-09;20;388,94
2022-09-09;21;300,01
2022-09-09;22;161,26
2022-09-09;23;82,09
2022-09-10;0;91,06
2022-09-10;1;90,28
2022-09-10;2;91,18
2022-09-10;3;93,24
2022-09-10;4;95,06
2022-09-10;5;98,75
2022-09-10;6;85,32
2022-09-10;7;100,84
2022-09-10;8;190,84
2022-09-10;9;240,00
2022-09-10;10;259,55
2022-09-10;11;271,68
2022-09-10;12;279,92
2022-09-10;13;279,97
2022-09-10;14;279,97
2022-09-10;15;299,44
2022-09-10;16;290,01
2022-09-10;17;336,80
2022-09-10;18;349,96
2022-09-10;19;349,94
2022-09-10;20;359,14
2022-09-10;21;332,77
2022-09-10;22;284,81
2022-09-10;23;205,00
2022-09-11;0;411,33
2022-09-11;1;260,52
2022-09-11;2;250,94
2022-09-11;3;245,14
2022-09-11;4;237,15
2022-09-11;5;237,64
2022-09-11;6;369,93
2022-09-11;7;375,76
2022-09-11;8;392,48
2022-09-11;9;392,48
2022-09-11;10;379,18
2022-09-11;11;370,92
2022-09-11;12;351,36
2022-09-11;13;287,92
2022-09-11;14;251,80
2022-09-11;15;289,87
2022-09-11;16;334,86
2022-09-11;17;404,32
2022-09-11;18;459,99
2022-09-11;19;493,80
2022-09-11;20;504,97
2022-09-11;21;473,30
2022-09-11;22;440,43
2022-09-11;23;390,40
2022-09-12;0;338,76
2022-09-12;1;300,00
2022-09-12;2;299,98
2022-09-12;3;341,50
2022-09-12;4;344,91
2022-09-12;5;379,71
2022-09-12;6;454,92
2022-09-12;7;487,09
2022-09-12;8;490,23
2022-09-12;9;458,97
2022-09-12;10;405,02
2022-09-12;11;359,35
2022-09-12;12;351,33
2022-09-12;13;329,91
2022-09-12;14;328,86
2022-09-12;15;335,96
2022-09-12;16;376,71
2022-09-12;17;457,98
2022-09-12;18;490,72
2022-09-12;19;496,00
2022-09-12;20;464,73
2022-09-12;21;219,44
2022-09-12;22;88,37
2022-09-12;23;69,99
2022-09-13;0;48,74
2022-09-13;1;36,73
2022-09-13;2;29,94
2022-09-13;3;27,99
2022-09-13;4;28,56
2022-09-13;5;44,95
2022-09-13;6;65,70
2022-09-13;7;74,94
2022-09-13;8;84,00
2022-09-13;9;82,48
2022-09-13;10;90,00
2022-09-13;11;95,05
2022-09-13;12;90,64
2022-09-13;13;86,99
2022-09-13;14;79,67
2022-09-13;15;79,69
2022-09-13;16;71,54
2022-09-13;17;69,06
2022-09-13;18;69,46
2022-09-13;19;119,91
2022-09-13;20;67,45
2022-09-13;21;64,83
2022-09-13;22;48,23
2022-09-13;23;28,75
2022-09-14;0;33,28
2022-09-14;1;30,00
2022-09-14;2;29,15
2022-09-14;3;28,49
2022-09-14;4;34,66
2022-09-14;5;50,01
2022-09-14;6;71,52
2022-09-14;7;183,07
2022-09-14;8;329,91
2022-09-14;9;188,05
2022-09-14;10;154,09
2022-09-14;11;119,92
2022-09-14;12;92,31
2022-09-14;13;90,03
2022-09-14;14;90,09
2022-09-14;15;87,44
2022-09-14;16;85,37
2022-09-14;17;84,23
2022-09-14;18;113,17
2022-09-14;19;117,78
2022-09-14;20;76,28
2022-09-14;21;65,06
2022-09-14;22;53,07
2022-09-14;23;34,16
2022-09-15;0;15,03
2022-09-15;1;14,69
2022-09-15;2;14,44
2022-09-15;3;14,51
2022-09-15;4;15,02
2022-09-15;5;27,33
2022-09-15;6;51,75
2022-09-15;7;149,97
2022-09-15;8;190,96
2022-09-15;9;177,98
2022-09-15;10;199,76
2022-09-15;11;203,04
2022-09-15;12;193,65
2022-09-15;13;178,09
2022-09-15;14;169,61
2022-09-15;15;151,12
2022-09-15;16;86,76
2022-09-15;17;175,80
2022-09-15;18;194,42
2022-09-15;19;199,90
2022-09-15;20;196,72
2022-09-15;21;138,38
2022-09-15;22;55,59
2022-09-15;23;35,45
2022-09-16;0;33,99
2022-09-16;1;31,18
2022-09-16;2;29,21
2022-09-16;3;29,15
2022-09-16;4;33,53
2022-09-16;5;38,86
2022-09-16;6;51,47
2022-09-16;7;188,73
2022-09-16;8;245,88
2022-09-16;9;262,61
2022-09-16;10;185,75
2022-09-16;11;111,86
2022-09-16;12;80,95
2022-09-16;13;67,84
2022-09-16;14;38,19
2022-09-16;15;43,97
2022-09-16;16;83,09
2022-09-16;17;149,92
2022-09-16;18;208,64
2022-09-16;19;196,88
2022-09-16;20;159,98
2022-09-16;21;36,90
2022-09-16;22;29,64
2022-09-16;23;14,83
2022-09-17;0;23,20
2022-09-17;1;15,70
2022-09-17;2;14,96
2022-09-17;3;14,97
2022-09-17;4;15,77
2022-09-17;5;20,54
2022-09-17;6;24,02
2022-09-17;7;30,54
2022-09-17;8;95,53
2022-09-17;9;72,25
2022-09-17;10;77,64
2022-09-17;11;58,62
2022-09-17;12;36,10
2022-09-17;13;22,09
2022-09-17;14;21,85
2022-09-17;15;24,98
2022-09-17;16;35,18
2022-09-17;17;66,72
2022-09-17;18;104,50
2022-09-17;19;144,33
2022-09-17;20;106,36
2022-09-17;21;72,68
2022-09-17;22;68,73
2022-09-17;23;43,21
2022-09-18;0;27,47
2022-09-18;1;27,06
2022-09-18;2;22,19
2022-09-18;3;27,17
2022-09-18;4;34,02
2022-09-18;5;31,59
2022-09-18;6;24,64
2022-09-18;7;57,41
2022-09-18;8;74,57
2022-09-18;9;67,95
2022-09-18;10;72,55
2022-09-18;11;72,46
2022-09-18;12;68,49
2022-09-18;13;35,37
2022-09-18;14;32,24
2022-09-18;15;33,97
2022-09-18;16;47,93
2022-09-18;17;81,73
2022-09-18;18;182,50
2022-09-18;19;201,92
2022-09-18;20;210,07
2022-09-18;21;182,75
2022-09-18;22;145,91
2022-09-18;23;100,06
2022-09-19;0;31,84
2022-09-19;1;29,71
2022-09-19;2;27,77
2022-09-19;3;25,48
2022-09-19;4;27,95
2022-09-19;5;32,39
2022-09-19;6;119,02
2022-09-19;7;264,55
2022-09-19;8;405,41
2022-09-19;9;346,48
2022-09-19;10;318,15
2022-09-19;11;225,15
2022-09-19;12;186,20
2022-09-19;13;149,67
