hour,date,price
18,2022-07-30,"213,78"
19,2022-07-30,"213,37"
20,2022-07-30,"205,24"
21,2022-07-30,"200,00"
22,2022-07-30,"59,00"
23,2022-07-30,"21,97"
0,2022-07-31,"21,58"
1,2022-07-31,"21,81"
2,2022-07-31,"21,18"
3,2022-07-31,"22,06"
4,2022-07-31,"21,43"
5,2022-07-31,"21,05"
6,2022-07-31,"22,15"
7,2022-07-31,"23,50"
8,2022-07-31,"25,85"
9,2022-07-31,"25,28"
10,2022-07-31,"25,99"
11,2022-07-31,"24,33"
12,2022-07-31,"21,31"
13,2022-07-31,"19,55"
14,2022-07-31,"20,08"
15,2022-07-31,"22,57"
16,2022-07-31,"55,92"
17,2022-07-31,"200,00"
18,2022-07-31,"217,31"
19,2022-07-31,"218,00"
20,2022-07-31,"209,01"
21,2022-07-31,"214,34"
22,2022-07-31,"149,17"
23,2022-07-31,"16,38"
0,2022-08-01,"11,99"
1,2022-08-01,"11,19"
2,2022-08-01,"11,40"
3,2022-08-01,"11,48"
4,2022-08-01,"11,94"
5,2022-08-01,"12,49"
6,2022-08-01,"15,33"
7,2022-08-01,"433,56"
8,2022-08-01,"222,62"
9,2022-08-01,"227,33"
10,2022-08-01,"232,32"
11,2022-08-01,"227,98"
12,2022-08-01,"227,85"
13,2022-08-01,"226,35"
14,2022-08-01,"223,50"
15,2022-08-01,"120,00"
16,2022-08-01,"218,72"
17,2022-08-01,"225,07"
18,2022-08-01,"223,29"
19,2022-08-01,"221,05"
20,2022-08-01,"48,18"
21,2022-08-01,"13,77"
22,2022-08-01,"11,02"
23,2022-08-01,"8,23"
0,2022-08-02,"5,33"
1,2022-08-02,"5,32"
2,2022-08-02,"4,90"
3,2022-08-02,"4,68"
4,2022-08-02,"4,54"
5,2022-08-02,"4,95"
6,2022-08-02,"7,16"
7,2022-08-02,"12,00"
8,2022-08-02,"170,09"
9,2022-08-02,"273,92"
10,2022-08-02,"270,01"
11,2022-08-02,"243,03"
12,2022-08-02,"164,50"
13,2022-08-02,"30,34"
14,2022-08-02,"15,61"
15,2022-08-02,"16,09"
16,2022-08-02,"16,08"
17,2022-08-02,"31,14"
18,2022-08-02,"146,29"
19,2022-08-02,"17,79"
20,2022-08-02,"13,79"
21,2022-08-02,"10,45"
22,2022-08-02,"6,42"
23,2022-08-02,"2,42"
0,2022-08-03,"1,53"
1,2022-08-03,"1,48"
2,2022-08-03,"1,48"
3,2022-08-03,"1,50"
4,2022-08-03,"1,73"
5,2022-08-03,"2,64"
6,2022-08-03,"4,72"
7,2022-08-03,"9,03"
8,2022-08-03,"11,75"
9,2022-08-03,"11,63"
10,2022-08-03,"9,90"
11,2022-08-03,"7,73"
12,2022-08-03,"4,89"
13,2022-08-03,"3,63"
14,2022-08-03,"2,97"
15,2022-08-03,"2,75"
16,2022-08-03,"2,87"
17,2022-08-03,"3,00"
18,2022-08-03,"3,93"
19,2022-08-03,"4,40"
20,2022-08-03,"3,96"
21,2022-08-03,"3,65"
22,2022-08-03,"3,04"
23,2022-08-03,"1,89"
0,2022-08-04,"1,51"
1,2022-08-04,"1,53"
2,2022-08-04,"1,62"
3,2022-08-04,"2,10"
4,2022-08-04,"2,47"
5,2022-08-04,"4,16"
6,2022-08-04,"6,10"
7,2022-08-04,"16,08"
8,2022-08-04,"16,05"
9,2022-08-04,"16,07"
10,2022-08-04,"11,96"
11,2022-08-04,"9,13"
12,2022-08-04,"8,46"
13,2022-08-04,"8,18"
14,2022-08-04,"7,29"
15,2022-08-04,"7,59"
16,2022-08-04,"9,64"
17,2022-08-04,"9,44"
18,2022-08-04,"11,83"
19,2022-08-04,"10,39"
20,2022-08-04,"6,83"
21,2022-08-04,"5,75"
22,2022-08-04,"4,55"
23,2022-08-04,"2,50"
0,2022-08-05,"1,64"
1,2022-08-05,"1,47"
2,2022-08-05,"1,57"
3,2022-08-05,"1,98"
4,2022-08-05,"2,30"
5,2022-08-05,"3,09"
6,2022-08-05,"4,97"
7,2022-08-05,"11,52"
8,2022-08-05,"17,83"
9,2022-08-05,"35,09"
10,2022-08-05,"50,03"
11,2022-08-05,"35,07"
12,2022-08-05,"24,47"
13,2022-08-05,"25,44"
14,2022-08-05,"39,39"
15,2022-08-05,"25,04"
16,2022-08-05,"28,00"
17,2022-08-05,"35,07"
18,2022-08-05,"26,30"
19,2022-08-05,"21,04"
20,2022-08-05,"15,38"
21,2022-08-05,"10,82"
22,2022-08-05,"8,10"
23,2022-08-05,"4,98"
0,2022-08-06,"11,82"
1,2022-08-06,"6,04"
2,2022-08-06,"4,90"
3,2022-08-06,"4,57"
4,2022-08-06,"3,98"
5,2022-08-06,"3,47"
6,2022-08-06,"3,05"
7,2022-08-06,"3,18"
8,2022-08-06,"3,98"
9,2022-08-06,"4,26"
10,2022-08-06,"3,29"
11,2022-08-06,"3,07"
12,2022-08-06,"2,90"
13,2022-08-06,"2,95"
14,2022-08-06,"3,09"
15,2022-08-06,"3,31"
16,2022-08-06,"3,57"
17,2022-08-06,"4,18"
18,2022-08-06,"11,80"
19,2022-08-06,"13,03"
20,2022-08-06,"10,08"
21,2022-08-06,"11,34"
22,2022-08-06,"4,96"
23,2022-08-06,"1,45"
0,2022-08-07,"1,01"
1,2022-08-07,"0,86"
2,2022-08-07,"0,71"
3,2022-08-07,"0,70"
4,2022-08-07,"0,81"
5,2022-08-07,"0,98"
6,2022-08-07,"1,21"
7,2022-08-07,"1,44"
8,2022-08-07,"2,66"
9,2022-08-07,"9,88"
10,2022-08-07,"15,91"
11,2022-08-07,"18,74"
12,2022-08-07,"15,77"
13,2022-08-07,"15,78"
14,2022-08-07,"16,73"
15,2022-08-07,"19,35"
16,2022-08-07,"29,91"
17,2022-08-07,"66,75"
18,2022-08-07,"87,19"
19,2022-08-07,"144,80"
20,2022-08-07,"99,51"
21,2022-08-07,"101,10"
22,2022-08-07,"74,22"
23,2022-08-07,"44,98"
0,2022-08-08,"29,89"
1,2022-08-08,"40,09"
2,2022-08-08,"45,97"
3,2022-08-08,"54,95"
4,2022-08-08,"63,17"
5,2022-08-08,"146,02"
6,2022-08-08,"398,74"
7,2022-08-08,"409,91"
8,2022-08-08,"404,73"
9,2022-08-08,"375,32"
10,2022-08-08,"331,29"
11,2022-08-08,"307,07"
12,2022-08-08,"292,66"
13,2022-08-08,"294,01"
14,2022-08-08,"294,68"
15,2022-08-08,"300,39"
16,2022-08-08,"321,94"
17,2022-08-08,"396,28"
18,2022-08-08,"429,42"
19,2022-08-08,"484,00"
20,2022-08-08,"481,99"
21,2022-08-08,"299,83"
22,2022-08-08,"272,60"
23,2022-08-08,"245,61"
0,2022-08-09,"264,94"
1,2022-08-09,"260,62"
2,2022-08-09,"259,53"
3,2022-08-09,"248,97"
4,2022-08-09,"170,66"
5,2022-08-09,"227,50"
6,2022-08-09,"373,73"
7,2022-08-09,"405,02"
8,2022-08-09,"415,99"
9,2022-08-09,"374,78"
10,2022-08-09,"302,65"
11,2022-08-09,"275,66"
12,2022-08-09,"270,91"
13,2022-08-09,"258,94"
14,2022-08-09,"260,64"
15,2022-08-09,"260,49"
16,2022-08-09,"272,94"
17,2022-08-09,"342,91"
18,2022-08-09,"409,92"
19,2022-08-09,"274,47"
20,2022-08-09,"458,45"
21,2022-08-09,"418,38"
22,2022-08-09,"396,69"
23,2022-08-09,"22,10"
0,2022-08-10,"15,01"
1,2022-08-10,"6,95"
2,2022-08-10,"6,17"
3,2022-08-10,"4,87"
4,2022-08-10,"3,75"
5,2022-08-10,"5,24"
6,2022-08-10,"335,42"
7,2022-08-10,"383,55"
8,2022-08-10,"386,02"
9,2022-08-10,"356,26"
10,2022-08-10,"302,90"
11,2022-08-10,"284,90"
12,2022-08-10,"274,23"
13,2022-08-10,"246,93"
14,2022-08-10,"247,87"
15,2022-08-10,"265,81"
16,2022-08-10,"295,82"
17,2022-08-10,"344,53"
18,2022-08-10,"400,09"
19,2022-08-10,"438,22"
20,2022-08-10,"443,82"
21,2022-08-10,"409,92"
22,2022-08-10,"397,08"
23,2022-08-10,"346,49"
0,2022-08-11,"0,51"
1,2022-08-11,"0,09"
2,2022-08-11,"0,05"
3,2022-08-11,"0,05"
4,2022-08-11,"0,09"
5,2022-08-11,"0,56"
6,2022-08-11,"396,89"
7,2022-08-11,"409,89"
8,2022-08-11,"404,94"
9,2022-08-11,"387,63"
10,2022-08-11,"346,57"
11,2022-08-11,"306,44"
12,2022-08-11,"291,80"
13,2022-08-11,"263,39"
14,2022-08-11,"261,43"
15,2022-08-11,"286,94"
16,2022-08-11,"326,76"
17,2022-08-11,"391,68"
18,2022-08-11,"439,20"
19,2022-08-11,"526,94"
20,2022-08-11,"521,91"
21,2022-08-11,"435,30"
22,2022-08-11,"405,03"
23,2022-08-11,"380,64"
0,2022-08-12,"411,97"
1,2022-08-12,"395,28"
2,2022-08-12,"386,20"
3,2022-08-12,"382,55"
4,2022-08-12,"392,89"
5,2022-08-12,"398,21"
6,2022-08-12,"469,21"
7,2022-08-12,"513,31"
8,2022-08-12,"508,00"
9,2022-08-12,"472,56"
10,2022-08-12,"419,90"
11,2022-08-12,"405,60"
12,2022-08-12,"376,39"
13,2022-08-12,"328,45"
14,2022-08-12,"334,37"
15,2022-08-12,"372,09"
16,2022-08-12,"393,24"
17,2022-08-12,"448,08"
18,2022-08-12,"478,23"
19,2022-08-12,"546,56"
20,2022-08-12,"551,83"
21,2022-08-12,"495,59"
22,2022-08-12,"458,21"
23,2022-08-12,"413,84"
0,2022-08-13,"416,98"
1,2022-08-13,"391,09"
2,2022-08-13,"378,56"
3,2022-08-13,"249,99"
4,2022-08-13,"249,96"
5,2022-08-13,"60,07"
6,2022-08-13,"370,78"
7,2022-08-13,"379,41"
8,2022-08-13,"390,30"
9,2022-08-13,"365,51"
10,2022-08-13,"325,41"
11,2022-08-13,"292,82"
12,2022-08-13,"241,29"
13,2022-08-13,"187,50"
14,2022-08-13,"208,49"
15,2022-08-13,"285,04"
16,2022-08-13,"333,56"
17,2022-08-13,"402,40"
18,2022-08-13,"455,01"
19,2022-08-13,"491,18"
20,2022-08-13,"492,59"
21,2022-08-13,"468,43"
22,2022-08-13,"450,82"
23,2022-08-13,"415,67"
0,2022-08-14,"406,31"
1,2022-08-14,"387,67"
2,2022-08-14,"368,83"
3,2022-08-14,"345,50"
4,2022-08-14,"341,66"
5,2022-08-14,"342,59"
6,2022-08-14,"344,30"
7,2022-08-14,"341,65"
8,2022-08-14,"346,64"
9,2022-08-14,"331,78"
10,2022-08-14,"301,58"
11,2022-08-14,"249,58"
12,2022-08-14,"136,72"
13,2022-08-14,"84,93"
14,2022-08-14,"74,02"
15,2022-08-14,"160,42"
16,2022-08-14,"261,69"
17,2022-08-14,"335,27"
18,2022-08-14,"405,91"
19,2022-08-14,"443,99"
20,2022-08-14,"448,92"
21,2022-08-14,"451,50"
22,2022-08-14,"444,49"
23,2022-08-14,"397,70"
0,2022-08-15,"67,42"
1,2022-08-15,"59,93"
2,2022-08-15,"59,00"
3,2022-08-15,"59,92"
4,2022-08-15,"70,73"
5,2022-08-15,"60,44"
6,2022-08-15,"72,76"
7,2022-08-15,"418,82"
8,2022-08-15,"456,13"
9,2022-08-15,"441,93"
10,2022-08-15,"421,06"
11,2022-08-15,"397,29"
12,2022-08-15,"350,06"
13,2022-08-15,"278,54"
14,2022-08-15,"279,99"
15,2022-08-15,"279,92"
16,2022-08-15,"250,09"
17,2022-08-15,"282,29"
18,2022-08-15,"340,03"
19,2022-08-15,"340,09"
20,2022-08-15,"340,04"
21,2022-08-15,"523,81"
22,2022-08-15,"494,83"
23,2022-08-15,"464,01"
0,2022-08-16,"23,14"
1,2022-08-16,"29,74"
2,2022-08-16,"29,23"
3,2022-08-16,"28,73"
4,2022-08-16,"29,56"
5,2022-08-16,"50,94"
6,2022-08-16,"285,76"
7,2022-08-16,"505,56"
8,2022-08-16,"502,55"
9,2022-08-16,"476,72"
10,2022-08-16,"439,20"
11,2022-08-16,"414,75"
12,2022-08-16,"349,14"
13,2022-08-16,"347,10"
14,2022-08-16,"396,52"
15,2022-08-16,"390,61"
16,2022-08-16,"431,91"
17,2022-08-16,"494,74"
18,2022-08-16,"585,65"
19,2022-08-16,"645,71"
20,2022-08-16,"614,96"
21,2022-08-16,"567,33"
22,2022-08-16,"476,32"
23,2022-08-16,"500,96"
0,2022-08-17,"511,37"
1,2022-08-17,"472,26"
2,2022-08-17,"460,80"
3,2022-08-17,"448,20"
4,2022-08-17,"452,30"
5,2022-08-17,"477,89"
6,2022-08-17,"547,74"
7,2022-08-17,"597,04"
8,2022-08-17,"616,33"
9,2022-08-17,"561,29"
10,2022-08-17,"536,77"
11,2022-08-17,"514,24"
12,2022-08-17,"496,88"
13,2022-08-17,"488,00"
14,2022-08-17,"481,26"
15,2022-08-17,"497,25"
16,2022-08-17,"528,60"
17,2022-08-17,"579,06"
18,2022-08-17,"659,81"
19,2022-08-17,"729,98"
20,2022-08-17,"664,66"
21,2022-08-17,"613,99"
22,2022-08-17,"538,78"
23,2022-08-17,"496,71"
0,2022-08-18,"511,34"
1,2022-08-18,"468,38"
2,2022-08-18,"468,48"
3,2022-08-18,"463,07"
4,2022-08-18,"466,65"
5,2022-08-18,"487,26"
6,2022-08-18,"536,80"
7,2022-08-18,"598,90"
8,2022-08-18,"620,10"
9,2022-08-18,"613,59"
10,2022-08-18,"610,19"
11,2022-08-18,"577,65"
12,2022-08-18,"546,43"
13,2022-08-18,"549,60"
14,2022-08-18,"530,30"
15,2022-08-18,"528,89"
16,2022-08-18,"572,16"
17,2022-08-18,"579,72"
18,2022-08-18,"627,55"
19,2022-08-18,"642,19"
20,2022-08-18,"570,93"
21,2022-08-18,"346,20"
22,2022-08-18,"499,91"
23,2022-08-18,"100,05"
0,2022-08-19,"77,97"
1,2022-08-19,"50,06"
2,2022-08-19,"50,08"
3,2022-08-19,"52,78"
4,2022-08-19,"63,59"
5,2022-08-19,"83,26"
6,2022-08-19,"515,54"
7,2022-08-19,"557,53"
8,2022-08-19,"573,46"
9,2022-08-19,"575,00"
10,2022-08-19,"566,00"
11,2022-08-19,"547,26"
12,2022-08-19,"527,80"
13,2022-08-19,"488,24"
14,2022-08-19,"450,07"
15,2022-08-19,"450,11"
16,2022-08-19,"479,08"
17,2022-08-19,"505,00"
18,2022-08-19,"532,47"
19,2022-08-19,"449,98"
20,2022-08-19,"402,78"
21,2022-08-19,"358,03"
22,2022-08-19,"229,99"
23,2022-08-19,"50,07"
0,2022-08-20,"60,10"
1,2022-08-20,"60,03"
2,2022-08-20,"54,82"
3,2022-08-20,"56,89"
4,2022-08-20,"38,64"
5,2022-08-20,"34,35"
6,2022-08-20,"26,30"
7,2022-08-20,"33,65"
8,2022-08-20,"69,91"
9,2022-08-20,"175,09"
10,2022-08-20,"177,01"
11,2022-08-20,"80,06"
12,2022-08-20,"27,90"
13,2022-08-20,"16,68"
14,2022-08-20,"15,88"
15,2022-08-20,"21,07"
16,2022-08-20,"27,28"
17,2022-08-20,"53,94"
18,2022-08-20,"78,22"
19,2022-08-20,"79,09"
20,2022-08-20,"62,25"
21,2022-08-20,"37,40"
22,2022-08-20,"23,17"
23,2022-08-20,"9,99"
0,2022-08-21,"419,95"
1,2022-08-21,"80,10"
2,2022-08-21,"30,70"
3,2022-08-21,"30,03"
4,2022-08-21,"80,04"
5,2022-08-21,"316,29"
6,2022-08-21,"6,21"
7,2022-08-21,"339,98"
8,2022-08-21,"324,03"
9,2022-08-21,"309,64"
10,2022-08-21,"248,41"
11,2022-08-21,"172,64"
12,2022-08-21,"94,97"
13,2022-08-21,"75,60"
14,2022-08-21,"95,00"
15,2022-08-21,"199,31"
16,2022-08-21,"306,35"
17,2022-08-21,"444,08"
18,2022-08-21,"517,28"
19,2022-08-21,"577,79"
20,2022-08-21,"608,92"
21,2022-08-21,"595,32"
22,2022-08-21,"581,17"
23,2022-08-21,"556,43"
0,2022-08-22,"492,15"
1,2022-08-22,"465,96"
2,2022-08-22,"456,71"
3,2022-08-22,"437,18"
4,2022-08-22,"439,22"
5,2022-08-22,"485,15"
6,2022-08-22,"561,74"
7,2022-08-22,"585,50"
8,2022-08-22,"595,36"
9,2022-08-22,"581,29"
10,2022-08-22,"569,46"
11,2022-08-22,"553,88"
12,2022-08-22,"521,48"
13,2022-08-22,"527,93"
14,2022-08-22,"543,69"
15,2022-08-22,"563,35"
16,2022-08-22,"572,59"
17,2022-08-22,"598,83"
18,2022-08-22,"624,64"
19,2022-08-22,"650,00"
20,2022-08-22,"557,70"
21,2022-08-22,"596,46"
22,2022-08-22,"501,22"
23,2022-08-22,"531,92"
0,2022-08-23,"210,22"
1,2022-08-23,"170,00"
2,2022-08-23,"156,05"
3,2022-08-23,"169,96"
4,2022-08-23,"230,00"
5,2022-08-23,"352,95"
6,2022-08-23,"438,26"
7,2022-08-23,"652,17"
8,2022-08-23,"680,00"
9,2022-08-23,"640,10"
10,2022-08-23,"614,01"
11,2022-08-23,"551,40"
12,2022-08-23,"518,71"
13,2022-08-23,"518,46"
14,2022-08-23,"549,81"
15,2022-08-23,"570,06"
16,2022-08-23,"599,96"
17,2022-08-23,"632,60"
18,2022-08-23,"696,52"
19,2022-08-23,"749,44"
20,2022-08-23,"625,06"
21,2022-08-23,"584,92"
22,2022-08-23,"444,99"
23,2022-08-23,"304,04"
0,2022-08-24,"260,30"
1,2022-08-24,"98,82"
2,2022-08-24,"50,06"
3,2022-08-24,"50,05"
4,2022-08-24,"50,10"
5,2022-08-24,"254,11"
6,2022-08-24,"355,52"
7,2022-08-24,"471,28"
8,2022-08-24,"512,07"
9,2022-08-24,"562,27"
10,2022-08-24,"573,94"
11,2022-08-24,"563,05"
12,2022-08-24,"503,74"
13,2022-08-24,"480,07"
14,2022-08-24,"521,76"
15,2022-08-24,"518,08"
16,2022-08-24,"499,93"
17,2022-08-24,"513,05"
18,2022-08-24,"534,94"
19,2022-08-24,"499,90"
20,2022-08-24,"431,49"
21,2022-08-24,"552,03"
22,2022-08-24,"431,08"
23,2022-08-24,"255,33"
0,2022-08-25,"194,92"
1,2022-08-25,"55,06"
2,2022-08-25,"18,48"
3,2022-08-25,"39,92"
4,2022-08-25,"56,09"
5,2022-08-25,"285,95"
6,2022-08-25,"489,99"
7,2022-08-25,"652,20"
8,2022-08-25,"689,87"
9,2022-08-25,"639,34"
10,2022-08-25,"576,99"
11,2022-08-25,"535,04"
12,2022-08-25,"505,88"
13,2022-08-25,"504,19"
14,2022-08-25,"502,59"
15,2022-08-25,"524,96"
16,2022-08-25,"550,80"
17,2022-08-25,"686,80"
18,2022-08-25,"714,23"
19,2022-08-25,"748,39"
20,2022-08-25,"741,76"
21,2022-08-25,"599,94"
22,2022-08-25,"470,03"
23,2022-08-25,"164,28"
0,2022-08-26,"9,88"
1,2022-08-26,"9,57"
2,2022-08-26,"9,01"
3,2022-08-26,"8,18"
4,2022-08-26,"7,61"
5,2022-08-26,"9,91"
6,2022-08-26,"340,99"
7,2022-08-26,"499,94"
8,2022-08-26,"619,96"
9,2022-08-26,"762,86"
10,2022-08-26,"744,88"
11,2022-08-26,"732,03"
12,2022-08-26,"685,47"
13,2022-08-26,"660,64"
14,2022-08-26,"628,10"
15,2022-08-26,"649,94"
16,2022-08-26,"611,42"
17,2022-08-26,"732,01"
18,2022-08-26,"619,91"
19,2022-08-26,"494,80"
20,2022-08-26,"476,46"
21,2022-08-26,"301,07"
22,2022-08-26,"200,01"
23,2022-08-26,"21,08"
0,2022-08-27,"9,82"
1,2022-08-27,"9,84"
2,2022-08-27,"9,76"
3,2022-08-27,"9,91"
4,2022-08-27,"10,07"
5,2022-08-27,"10,30"
6,2022-08-27,"10,06"
7,2022-08-27,"12,23"
8,2022-08-27,"199,48"
9,2022-08-27,"218,11"
10,2022-08-27,"349,99"
11,2022-08-27,"349,92"
12,2022-08-27,"564,15"
13,2022-08-27,"477,09"
14,2022-08-27,"488,16"
15,2022-08-27,"424,97"
16,2022-08-27,"389,49"
17,2022-08-27,"541,35"
18,2022-08-27,"653,83"
19,2022-08-27,"663,00"
20,2022-08-27,"379,99"
21,2022-08-27,"484,94"
22,2022-08-27,"261,41"
23,2022-08-27,"9,97"
0,2022-08-28,"221,81"
1,2022-08-28,"43,50"
2,2022-08-28,"14,05"
3,2022-08-28,"13,49"
4,2022-08-28,"12,68"
5,2022-08-28,"11,86"
6,2022-08-28,"9,93"
7,2022-08-28,"150,08"
8,2022-08-28,"456,23"
9,2022-08-28,"427,11"
10,2022-08-28,"268,49"
11,2022-08-28,"250,72"
12,2022-08-28,"113,20"
13,2022-08-28,"73,98"
14,2022-08-28,"12,97"
15,2022-08-28,"60,67"
16,2022-08-28,"103,38"
17,2022-08-28,"239,95"
18,2022-08-28,"436,51"
19,2022-08-28,"614,50"
20,2022-08-28,"683,93"
21,2022-08-28,"299,99"
22,2022-08-28,"20,00"
23,2022-08-28,"8,38"
0,2022-08-29,"8,28"
1,2022-08-29,"7,68"
2,2022-08-29,"6,95"
3,2022-08-29,"6,96"
4,2022-08-29,"9,99"
5,2022-08-29,"13,55"
6,2022-08-29,"17,98"
7,2022-08-29,"391,13"
8,2022-08-29,"559,98"
9,2022-08-29,"529,99"
10,2022-08-29,"529,97"
11,2022-08-29,"560,48"
12,2022-08-29,"499,07"
13,2022-08-29,"466,74"
14,2022-08-29,"481,71"
15,2022-08-29,"449,95"
16,2022-08-29,"401,09"
17,2022-08-29,"449,96"
18,2022-08-29,"753,05"
19,2022-08-29,"749,48"
20,2022-08-29,"740,06"
21,2022-08-29,"299,99"
22,2022-08-29,"144,99"
23,2022-08-29,"18,69"
0,2022-08-30,"21,02"
1,2022-08-30,"19,65"
2,2022-08-30,"20,07"
3,2022-08-30,"20,41"
4,2022-08-30,"25,06"
5,2022-08-30,"56,19"
6,2022-08-30,"305,37"
7,2022-08-30,"759,38"
8,2022-08-30,"772,31"
9,2022-08-30,"741,71"
10,2022-08-30,"664,79"
11,2022-08-30,"580,26"
12,2022-08-30,"569,34"
13,2022-08-30,"571,95"
14,2022-08-30,"553,98"
15,2022-08-30,"581,30"
16,2022-08-30,"573,89"
17,2022-08-30,"728,85"
18,2022-08-30,"774,66"
19,2022-08-30,"799,97"
20,2022-08-30,"739,50"
21,2022-08-30,"567,53"
22,2022-08-30,"340,76"
23,2022-08-30,"197,51"
0,2022-08-31,"518,73"
1,2022-08-31,"309,93"
2,2022-08-31,"309,90"
3,2022-08-31,"80,04"
4,2022-08-31,"309,90"
5,2022-08-31,"134,79"
6,2022-08-31,"634,39"
7,2022-08-31,"707,07"
8,2022-08-31,"719,29"
9,2022-08-31,"643,86"
10,2022-08-31,"633,31"
11,2022-08-31,"644,83"
12,2022-08-31,"552,93"
13,2022-08-31,"529,08"
14,2022-08-31,"496,98"
15,2022-08-31,"507,17"
16,2022-08-31,"528,81"
17,2022-08-31,"626,34"
18,2022-08-31,"703,37"
19,2022-08-31,"732,00"
20,2022-08-31,"697,31"
21,2022-08-31,"661,01"
22,2022-08-31,"550,00"
23,2022-08-31,"309,97"
0,2022-09-01,"309,99"
1,2022-09-01,"309,93"
2,2022-09-01,"309,91"
3,2022-09-01,"176,93"
4,2022-09-01,"309,97"
5,2022-09-01,"520,01"
6,2022-09-01,"629,24"
7,2022-09-01,"669,21"
8,2022-09-01,"649,49"
9,2022-09-01,"599,85"
10,2022-09-01,"567,93"
11,2022-09-01,"522,02"
12,2022-09-01,"495,26"
13,2022-09-01,"491,55"
14,2022-09-01,"500,90"
15,2022-09-01,"526,70"
16,2022-09-01,"546,53"
17,2022-09-01,"619,92"
18,2022-09-01,"669,76"
19,2022-09-01,"712,38"
20,2022-09-01,"685,24"
21,2022-09-01,"625,35"
22,2022-09-01,"558,80"
23,2022-09-01,"483,31"
0,2022-09-02,"445,10"
1,2022-09-02,"408,69"
2,2022-09-02,"385,86"
3,2022-09-02,"353,97"
4,2022-09-02,"382,33"
5,2022-09-02,"434,73"
6,2022-09-02,"532,08"
7,2022-09-02,"566,10"
8,2022-09-02,"581,97"
9,2022-09-02,"529,89"
10,2022-09-02,"497,53"
11,2022-09-02,"414,16"
12,2022-09-02,"282,98"
13,2022-09-02,"262,17"
14,2022-09-02,"263,97"
15,2022-09-02,"309,98"
16,2022-09-02,"367,53"
17,2022-09-02,"489,39"
18,2022-09-02,"550,10"
19,2022-09-02,"560,56"
20,2022-09-02,"549,35"
21,2022-09-02,"392,32"
22,2022-09-02,"335,02"
23,2022-09-02,"189,29"
0,2022-09-03,"224,66"
1,2022-09-03,"182,98"
2,2022-09-03,"182,97"
3,2022-09-03,"182,98"
4,2022-09-03,"182,96"
5,2022-09-03,"224,33"
6,2022-09-03,"268,40"
7,2022-09-03,"361,20"
8,2022-09-03,"390,82"
9,2022-09-03,"369,58"
10,2022-09-03,"201,77"
11,2022-09-03,"128,28"
12,2022-09-03,"75,27"
13,2022-09-03,"51,01"
14,2022-09-03,"77,55"
15,2022-09-03,"161,95"
16,2022-09-03,"240,01"
17,2022-09-03,"295,79"
18,2022-09-03,"442,74"
19,2022-09-03,"513,34"
20,2022-09-03,"456,58"
21,2022-09-03,"260,01"
22,2022-09-03,"182,92"
23,2022-09-03,"61,04"
0,2022-09-04,"63,95"
1,2022-09-04,"64,98"
2,2022-09-04,"77,48"
3,2022-09-04,"65,79"
4,2022-09-04,"65,11"
5,2022-09-04,"60,58"
6,2022-09-04,"57,25"
7,2022-09-04,"84,74"
8,2022-09-04,"182,90"
9,2022-09-04,"179,31"
10,2022-09-04,"114,84"
11,2022-09-04,"82,19"
12,2022-09-04,"74,40"
13,2022-09-04,"56,52"
14,2022-09-04,"67,09"
15,2022-09-04,"86,63"
16,2022-09-04,"204,12"
17,2022-09-04,"375,00"
18,2022-09-04,"444,54"
19,2022-09-04,"497,69"
20,2022-09-04,"497,69"
21,2022-09-04,"434,32"
22,2022-09-04,"379,99"
23,2022-09-04,"240,71"
0,2022-09-05,"182,91"
1,2022-09-05,"182,99"
2,2022-09-05,"191,53"
3,2022-09-05,"210,00"
4,2022-09-05,"233,58"
5,2022-09-05,"358,70"
6,2022-09-05,"459,90"
7,2022-09-05,"506,50"
8,2022-09-05,"519,93"
9,2022-09-05,"478,92"
10,2022-09-05,"431,66"
11,2022-09-05,"387,98"
12,2022-09-05,"379,64"
13,2022-09-05,"343,62"
14,2022-09-05,"293,05"
15,2022-09-05,"379,62"
16,2022-09-05,"391,80"
17,2022-09-05,"487,05"
18,2022-09-05,"549,90"
19,2022-09-05,"582,97"
20,2022-09-05,"506,82"
21,2022-09-05,"410,06"
22,2022-09-05,"268,44"
23,2022-09-05,"147,97"
0,2022-09-06,"55,74"
1,2022-09-06,"59,49"
2,2022-09-06,"59,67"
3,2022-09-06,"58,57"
4,2022-09-06,"74,69"
5,2022-09-06,"169,91"
6,2022-09-06,"425,01"
7,2022-09-06,"525,05"
8,2022-09-06,"548,26"
9,2022-09-06,"466,98"
10,2022-09-06,"431,07"
11,2022-09-06,"304,49"
12,2022-09-06,"255,17"
13,2022-09-06,"267,10"
14,2022-09-06,"274,92"
15,2022-09-06,"355,23"
16,2022-09-06,"416,16"
17,2022-09-06,"449,94"
18,2022-09-06,"529,93"
19,2022-09-06,"553,08"
20,2022-09-06,"539,93"
21,2022-09-06,"463,26"
22,2022-09-06,"338,81"
23,2022-09-06,"139,78"
0,2022-09-07,"199,92"
1,2022-09-07,"262,33"
2,2022-09-07,"219,05"
3,2022-09-07,"219,03"
4,2022-09-07,"250,01"
5,2022-09-07,"290,00"
6,2022-09-07,"472,08"
7,2022-09-07,"519,90"
8,2022-09-07,"524,77"
9,2022-09-07,"501,18"
10,2022-09-07,"469,94"
11,2022-09-07,"450,38"
12,2022-09-07,"392,98"
13,2022-09-07,"390,39"
